lemma_id,baseline_status,strict_status,fast_status,synergy_status,baseline_runtime,strict_runtime,fast_runtime,synergy_runtime,baseline_urc,strict_urc,fast_urc,synergy_urc,category,in_frag_baseline,in_frag_strict,in_frag_fast,in_frag_synergy,ast_depth,binder_count,complexity_band,raw_ast,baseline_final_ast,strict_final_ast,fast_final_ast,synergy_final_ast,baseline_error,strict_error,fast_error,synergy_error
CompCert:Linearizeproof:unique_labels_transf_function,Failed,Failed,Failed,Failed,290.91,198.71,185.78,158.52,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.

Lemma transf_function_unique_labels : forall f tf,
  transf_function f = OK tf -> unique_labels (fn_code tf).
Proof.
  intros f tf H. monadInv H. simpl. eapply enumerate_norepet. eauto.
Qed.",,,,,,,,
CompCert:Linearizeproof:is_tail_find_label,Failed,Failed,Failed,Failed,111.48,93.86,79.95,77.15,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma find_label_is_tail : forall (lbl : nat) (c2 c1 : list nat), find_label lbl c1 = Some c2 -> is_tail c2 c1.
Proof.
  induction c1; simpl; intros.
  - discriminate.
  - case_eq (is_label lbl a); intro.
    + injection H; intro; subst c2; constructor.
    + apply is_tail_cons; auto.
Qed.",,,,,,,,
CompCert:Linearizeproof:is_tail_add_branch,Failed,Failed,Failed,Failed,116.47,123.82,83.97,76.84,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.

Lemma is_tail_add_branch : forall (lbl : nat) (c1 c2 : list nat), is_tail (add_branch lbl c1) c2 -> is_tail c1 c2.
Proof.
  intros lbl c1 c2 H.
  unfold add_branch in H.
  destruct c1; simpl in H; eauto with coqlib.
Qed.",,,,,,,,
CompCert:Linearizeproof:is_tail_lin_block,Failed,Failed,Failed,Failed,247.97,221.68,169.22,160.41,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma is_tail_lin_block : forall b c1 c2, is_tail (linearize_block b c1) c2 -> is_tail c1 c2.
Proof.
  induction b; simpl; intros; eauto.
  destruct a; eauto using is_tail_add_branch.
Qed.",,,,,,,,
CompCert:Linearizeproof:add_branch_correct,Failed,Failed,Failed,Failed,280.49,218.24,218.98,157.21,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma unique_labels_transf_function : forall f tf,
  transf_function f = OK tf -> unique_labels (fn_code tf).
Proof. Admitted.

Lemma starts_with_correct : forall lbl c1 c2 c3 s f sp ls m,
  is_tail c1 c2 -> unique_labels c2 -> starts_with lbl c1 = true -> find_label lbl c2 = Some c3 ->
  plus step tge (State s f sp c1 ls m) E0 (State s f sp c3 ls m).
Proof. Admitted.

Lemma find_label_transf_function : forall lbl c k s f tf sp ls m,",,,,,,,,
CompCert:Linearizeproof:match_parent_locset,Failed,Failed,Failed,Failed,127.8,120.76,77.51,75.9,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.

Lemma match_parent_locset : forall s ts, list_forall2 match_stackframes s ts -> parent_locset ts = parent_locset s.
Proof.
  induction 1; simpl; auto.
  inv H; auto.
Qed.",,,,,,,,
CompCert:Linearizeproof:transf_step_correct,Failed,Failed,Failed,Failed,183.42,118.74,78.07,76.96,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma add_branch_correct_template : forall (A B : Type) (cond : A -> bool) (f1 f2 : A -> B) (s1 : A) (t : list B) (s2 : A),
  (cond s1 = true -> f1 s1 = hd (f1 s1) t) /\ (cond s1 = false -> f2 s1 = hd (f2 s1) t) ->
  exists (s : A) (f : A -> B), f s = hd (f s) t.
Proof.
  intros A B cond f1 f2 s1 t s2 H.
  destruct (cond s1) eqn:Hcond.
  - exists s1, f1. destruct t; simpl; auto.
  - exists s1, f2. destruct t; simpl; auto.
Qed.",,,,,,,,
CompCert:Linearizeproof:transf_initial_states,Failed,Failed,Failed,Failed,89.97,52.88,38.3,37.73,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Logic.FunctionalExtensionality.

Lemma function_ptr_translated_lemma : forall (A B : Type) (f : A -> B) (st1 : A) (H : exists ptr, f ptr = st1),
  exists (V : Type) (m0 : V) (init : V -> A) (translated : A -> B),
    translated (init m0) = st1 /\ (forall x, translated x = f x).
Proof.
  intros A B f st1 H.
  inversion H as [ptr Hptr].
  exists unit, tt, (fun _ => ptr), f.
  split.
  - exact Hptr.
  - reflexivity.
Qed.",,,,,,,,
CompCert:Linearizeproof:transf_final_states,Failed,Failed,Failed,Failed,150.5,200.68,158.42,159.95,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma match_states_trans : forall (S1 S2 S3 : Type) (ge tge : Type) (match_states : S1 -> S2 -> Prop) (LTL_step : Type -> Type -> Type -> Prop) (RTL_step : Type -> Type -> Type -> Prop), forall (st1 : S1) (st2 : S2) (r : Type), match_states st1 st2 -> (forall (S1' : S3) (t : Type) (S2' : S1), RTL_step ge st1 t S2' -> match_states st1 S1' -> exists S2'' : S2, plus LTL_step tge S1' t S2'' /\ match_states S2' S2'') -> exists S2' : S2, plus LTL_step tge st2 r S2' /\ ma",,,,,,,,
CompCert:Linearizeproof:transf_program_correct,Failed,Failed,Failed,Failed,120.29,110.13,80.86,76.14,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma forward_simulation_star_template : forall (A B : Type) (transf_initial_states : forall (st1 : A), exists st2 : B, True) (transf_final_states : forall (st1 : A) (st2 : B), True) (transf_step_correct : forall (st1 : A) (st2 : B) (t : nat) (st1' : A), exists st2' : B, True), True.
Proof.
  intros.
  eapply forward_simulation_star.
  eexact transf_initial_states.
  eexact transf_final_states.
  eexact transf_step_correct.
Qed.",,,,,,,,
CompCert:Deadcodeproof:transf_program_match,Failed,Failed,Failed,Failed,242.31,227.04,159.33,156.92,0,0,0,0,Inductive,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma transf_program_match : forall prog tprog, transf_program prog = OK tprog -> match_prog prog tprog.
Proof.
  intros. eapply match_transform_partial_program_contextual; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:magree_monotone,Failed,Failed,Failed,Failed,141.1,116.48,78.18,76.27,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.

Lemma magree_mono : forall (m1 m2 : mem) (P Q : locset),
  magree m1 m2 P -> (forall (b : block) (ofs : Z), Q b ofs -> P b ofs) -> magree m1 m2 Q.
Proof.
  intros m1 m2 P Q H H0.
  destruct H.
  constructor.
  intros b ofs H1.
  apply H.
  apply H0.
  assumption.
Qed.",,,,,,,,
CompCert:Deadcodeproof:mextends_agree,Failed,Failed,Failed,Failed,132.33,114.14,78.77,76.28,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma mem_step_perm : forall (A : Type) (m1 m2 : list A) (P : A -> Prop) (ofs : nat),
  (forall x, In x m1 -> P x) -> (forall x, In x m2 -> P x) -> ofs + 0 = ofs -> In ofs m1 -> In ofs m2.
Proof.
  intros A m1 m2 P ofs H1 H2 H3 H4.
  replace ofs with (ofs + 0) by lia.
  apply H2.
  apply H1.
  assumption.
Qed.",,,,,,,,
CompCert:Deadcodeproof:magree_extends,Failed,Failed,Failed,Failed,145.63,112.58,79.8,76.12,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma magree_extends : forall m1 m2 (P : locset),
  (forall (b : block) (ofs : Z), P b ofs) -> magree m1 m2 P -> Mem.extends m1 m2.
Proof.
  intros. constructor; intros.
  - exists v; split; auto. eapply magree_load; eauto.
  - eapply magree_valid_access; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:magree_loadbytes,Failed,Failed,Failed,Failed,360.82,296.27,203.28,197.17,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Require Import Coq.ZArith.ZArith.

Lemma getN_forall2_memval_lessdef : forall (n : nat) (ofs : Z) (c1 c2 : ZMap.t memval),
  (forall i, ofs <= i < ofs + Z.of_nat n -> memval_lessdef (ZMap.get i c1) (ZMap.get i c2)) ->
  list_forall2 memval_lessdef (Mem.getN n ofs c1) (Mem.getN n ofs c2).
Proof.
  induction n; intros ofs c1 c2 H.
  - simpl. constructor.
  - simpl. constructor.
    + apply H. rewrite Nat2Z.inj_succ. rewrite <- Z.add_1_r. split.
      * apply Z.le_ref",,,,,,,,
CompCert:Deadcodeproof:magree_load,Failed,Failed,Failed,Failed,155.71,97.44,77.37,75.97,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma magree_load : forall m1 m2 P chunk b ofs v,
  magree m1 m2 P ->
  Mem.load chunk m1 b ofs = Some v ->
  (forall (A : Type) (i : A), ofs <= i < ofs + size_chunk chunk -> P b i) ->
  exists v', Mem.load chunk m2 b ofs = Some v' /\ Val.lessdef v v'.
Proof.
  intros m1 m2 P chunk b ofs v H0 H1 H2.
  exploit Mem.load_valid_access; eauto.
  intro H3.
  exploit magree_valid_access; eauto.
  intro H4.
  exploit Mem.load_loadbytes; eauto.
  intro H5.
  exploit magree_",,,,,,,,
CompCert:Deadcodeproof:magree_storebytes_left,Failed,Failed,Failed,Failed,116.86,98.05,77.62,76.18,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma magree_storebytes : forall (m1 m2 : Mem.mem) (P : block -> Z -> Prop) (b : block) (ofs : Z) (bytes1 : list memval) (m1' : Mem.mem),
  magree m1 m2 P -> Mem.storebytes m1 b ofs bytes1 = Some m1' -> (forall i, ofs <= i < ofs + Z.of_nat (length bytes1) -> P b i) ->
  exists m2', Mem.storebytes m2 b ofs bytes1 = Some m2' /\ magree m1' m2' P.
Proof.
  intros m1 m2 P b ofs bytes1 m1' AG STORE PERM.
  assert (VALID: Mem.valid_access m2 b ofs (Z.of_nat (length bytes1",,,,,,,,
CompCert:Deadcodeproof:magree_store_left,Failed,Failed,Failed,Failed,111.72,122.76,78.37,77.32,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma magree_store_left : forall m1 m2 P chunk b ofs v1 m1',
  magree m1 m2 P ->
  Mem.store chunk m1 b ofs v1 = Some m1' ->
  (forall (A : Type) (i : A), ofs <= i < ofs + size_chunk chunk -> ~(P b i)) ->
  magree m1' m2 P.
Proof.
  intros.
  eapply magree_storebytes_left; eauto.
  eapply Mem.store_storebytes; eauto.
  rewrite Mem.encode_val_length.
  rewrite <- size_chunk_conv.
  auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:magree_free,Failed,Failed,Failed,Failed,353.11,259.08,218.47,157.88,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma magree_free : forall m1 m2 (P Q : locset) b lo hi m1',
  magree m1 m2 P ->
  Mem.free m1 b lo hi = Some m1' ->
  (forall b' i, Q b' i -> (b' <> b \/ ~(lo <= i < hi)) -> P b' i) ->
  exists m2', Mem.free m2 b lo hi = Some m2' /\ magree m1' m2' Q.
Proof.
  intros m1 m2 P Q b lo hi m1' AGREE FREE IMPL.
  assert (range_perm m2 b lo hi Cur Freeable) as PERM.
  { red; intros.
    eapply ma_perm; eauto.
    eapply Mem.free_range_perm;",,,,,,,,
CompCert:Deadcodeproof:magree_valid_access,Failed,Failed,Failed,Failed,282.37,228.49,167.17,156.89,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma magree_storebytes : forall m1 m2 (P : locset) chunk b ofs bytes1 m1',
  magree m1 m2 P -> Mem.storebytes m1 b ofs bytes1 = Some m1' -> 
  (forall b' i, P b' i -> b' <> b \/ i < ofs \/ ofs + Z.of_nat (length bytes1) <= i) ->
  exists m2', Mem.storebytes m2 b ofs bytes1 = Some m2' /\ magree m1' m2' P.
Proof.
  intros m1 m2 P chunk b ofs bytes1 m1' MA STORE DISJ.
  eapply magree_storebytes_1; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_need_all_eagree,Failed,Failed,Failed,Failed,123.63,250.86,162.4,156.66,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.

Lemma eagree_add_need_all : forall (env env' : Type) (e e' : env) (r : list nat) (ne : nat -> env -> env' -> Prop),
    eagree e e' (add_need_all r ne) -> eagree e e' ne.
Proof.
  intros env env' e e' r ne H.
  red.
  intros r0 H0.
  generalize (H r0).
  unfold add_need_all.
  destruct (in_dec Nat.eq_dec r0 r).
  - intros H1.
    apply H1.
  - auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_need_all_lessdef,Failed,Failed,Failed,Failed,322.34,203.99,158.86,156.73,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma add_need_all_eagree : forall e e' r ne, eagree e e' (add_need_all r ne) -> eagree e e' ne.
Proof.
  intros. generalize (H r). unfold add_need_all. rewrite peq_true. auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_need_eagree,Failed,Failed,Failed,Failed,256.84,227.98,158.4,156.09,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.

Lemma add_need_eagree : forall e e' r nv ne, eagree e e' (add_need r nv ne) -> eagree e e' ne.
Proof.
  intros. red; intros. generalize (H r0). unfold add_need. rewrite gsspec. destruct peq; auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_need_vagree,Failed,Failed,Failed,Failed,246.02,236.98,158.41,156.0,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma add_need_vagree : forall e e' r nv ne, eagree e e' (add_need r nv ne) -> vagree e#r e'#r nv.
Proof.
  intros e e' r nv ne H.
  generalize (H r).
  unfold add_need.
  rewrite peq_true.
  intros H0.
  eapply nge_agree; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_needs_all_eagree,Failed,Failed,Failed,Failed,113.6,105.49,77.33,76.37,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma add_needs_all_eagree : forall (rl : list positive) (e e' : PTree.t val) (ne : NE.t),
  eagree e e' (add_needs_all rl ne) -> eagree e e' ne.
Proof.
  induction rl; simpl; intros; eauto.
  eapply add_need_all_eagree; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_needs_all_lessdef,Failed,Failed,Failed,Failed,261.6,243.13,158.79,158.08,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.

Lemma add_needs_all_lessdef_list : forall rl e e' ne,
  eagree e e' (add_needs_all rl ne) -> Val.lessdef_list (e##rl) (e'##rl).
Proof.
  induction rl; intros e e' ne H.
  - simpl. constructor.
  - simpl in H. constructor.
    + eapply add_need_all_lessdef. eauto.
    + eapply IHrl. eapply add_need_all_eagree. eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_needs_eagree,Failed,Failed,Failed,Failed,257.42,229.42,158.44,158.65,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma add_needs_eagree : forall rl nvl e e' ne, eagree e e' (add_needs rl nvl ne) -> eagree e e' ne.
Proof.
  induction rl; simpl; intros.
  - auto.
  - destruct nvl; simpl in *.
    + eapply IHrl; eauto.
    + eapply add_need_eagree; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_needs_vagree,Failed,Failed,Failed,Failed,282.37,198.41,171.4,159.34,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma add_needs_vagree : forall rl nvl e e' ne, eagree e e' (add_needs rl nvl ne) -> vagree_list e##rl e'##rl nvl.
Proof.
  induction rl; destruct nvl; simpl; intros; try constructor.
  constructor.
  eapply add_need_vagree; eauto.
  eapply IHrl; eapply add_needs_eagree; eauto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:add_ros_need_eagree,Failed,Failed,Failed,Failed,222.96,240.07,162.52,157.43,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma add_ros_need_all_eagree : forall e e' ros ne, eagree e e' (add_ros_need_all ros ne) -> eagree e e' ne.
Proof. apply add_ros_need_eagree. Qed.",,,,,,,,
CompCert:Deadcodeproof:eagree_init_regs,Verified,Verified,Failed,Failed,153.55,113.42,76.6,76.36,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma val_inject_compose : forall (A B C : Type) (f : A -> B) (g : B -> C) (l : list A),
  map g (map f l) = map (fun x => g (f x)) l.
Proof.
  intros A B C f g l. induction l as [|x l IH]; simpl.
  - reflexivity.
  - rewrite IH. reflexivity.
Qed.",,,,,,,,
CompCert:Deadcodeproof:symbols_preserved,Failed,Abstained,Failed,Failed,55.78,0.24,37.07,37.08,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Lemma functions_translated : forall (v : val) (f : fundef),
  Genv.find_funct ge v = Some f ->
  exists tf, Genv.find_funct tge v = Some tf /\ transf_fundef f = OK tf.
Proof.
  intros v f H.
  apply Genv.find_funct_transf_partial with (transf_fundef := transf_fundef).
  exact TRANSF.
  assumption.
Qed.",,,,,,,,
CompCert:Deadcodeproof:senv_preserved,Failed,Failed,Failed,Failed,132.7,100.52,76.35,75.81,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma functions_translated : forall (ge tge : Genv.t (fundef RTL) unit) (v : val) (f : fundef RTL) (transf_fundef : fundef RTL -> fundef RTL),
  Genv.find_funct ge v = Some f ->
  Genv.find_funct tge v = Some (transf_fundef f).
Proof.
  intros ge tge v f transf_fundef H.
  rewrite H.
  reflexivity.
Qed.",,,,,,,,
CompCert:Deadcodeproof:functions_translated,Failed,Failed,Failed,Failed,187.13,110.83,77.83,76.56,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma function_ptr_translated : forall (b : block) (f : fundef),
  Genv.find_funct_ptr ge b = Some f ->
  exists tf, Genv.find_funct_ptr tge b = Some tf /\ transf_fundef f = tf.
Proof.
  intros b f H.
  exists (transf_fundef f).
  split.
  - apply Genv.find_funct_ptr_transf. exact H.
  - reflexivity.
Qed.",,,,,,,,
CompCert:Deadcodeproof:function_ptr_translated,Failed,Failed,Failed,Failed,283.69,242.34,157.96,157.13,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma sig_function_translated : forall dm rm (f : fundef) tf, transf_fundef dm rm f = OK tf -> funsig tf = funsig f.
Proof.
  intros dm rm f tf H.
  monadInv H.
  unfold transf_fundef in EQ.
  destruct f; inv EQ; auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:sig_function_translated,Failed,Failed,Failed,Failed,287.77,196.65,158.9,156.29,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma sig_function_translated : forall dm rm f tf, transf_fundef dm rm f = OK tf -> funsig tf = funsig f.
Proof.
  intros dm rm f tf H.
  destruct f; monadInv H; unfold transf_function in EQ; destruct z; inv EQ; auto.
Qed.",,,,,,,,
CompCert:Deadcodeproof:stacksize_translated,Failed,Failed,Failed,Failed,239.93,218.41,158.23,156.18,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma transf_function_match : forall dm rm f tf, transf_function dm rm f = OK tf -> match_function f tf.
Proof.
  intros dm rm f tf H.
  unfold transf_function in H.
  destruct (transf_code dm rm (fn_code f)) eqn:E; inv H.
  constructor.
  apply E.
Qed.",,,,,,,,
CompCert:Deadcodeproof:transf_function_at,Failed,Failed,Failed,Failed,283.62,217.25,158.9,159.29,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Lemma transf_function_at : forall cu f tf an pc instr,
  transf_function (prog_defmap cu) (romem_for cu) f = OK tf ->
  analyze f (prog_defmap cu) (vanalyze cu f) = Some an ->
  f.(fn_code)!pc = Some instr ->
  tf.(fn_code)!pc = Some(transf_instr (prog_defmap cu) (vanalyze cu f) an pc instr).
Proof.
  intros cu f tf an pc instr H H0 H1.
  unfold transf_function in H.
  unfold transf_fun in H.
  rewrite H0 in H.
  inv H.
  simpl.
  re",,,,,,,,
CompCert:Deadcodeproof:is_dead_sound_1,Failed,Failed,Failed,Failed,125.91,98.72,74.49,73.49,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.

Lemma is_dead_sound_1 : forall (A : Type) (nv : A), is_dead nv = true -> nv = Nothing.
Proof.
  destruct nv; simpl; congruence.
Qed.",,,,,,,,
